nrpn,Env 2 Decay Both,2,42,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Sustain Upper,0,43,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Sustain Lower,1,43,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Sustain Both,2,43,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Release Upper,0,44,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Release Lower,1,44,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Release Both,2,44,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Key Upper,0,45,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Key Lower,1,45,0,127,0,0,MSB_ONLY,,
nrpn,Env 2 Key Both,2,45,0,127,0,0,MSB_ONLY,,
sysex,U/L Balance,F0 41 36 cc 24 30 01 12 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Dual Detune,F0 41 36 cc 24 30 01 13 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Upper Split Point,F0 41 36 cc 24 30 01 14 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Lower Split Point,F0 41 36 cc 24 30 01 15 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Portamento Time,F0 41 36 cc 24 30 01 16 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Bend Range,F0 41 36 cc 24 30 01 17 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Bend Range Ext,F0 41 36 cc 24 30 01 34 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Total Volume,F0 41 36 cc 24 30 01 19 dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
sysex,Aftertouch Vibrato,F0 41 36 cc 24 30 01 1A dd F7,MIDI_CHANNEL,3,00,0F,DATA_VALUE,8,00,7F
